Ensembl Transcript ID	Associated Gene Name
ENST00000544190	TBC1D30
ENST00000542120	TBC1D30
ENST00000539867	TBC1D30
ENST00000544457	TBC1D30
ENST00000539120	TBC1D30
ENST00000011619	RANBP9
ENST00000344788	TFAP2B
ENST00000393655	TFAP2B
ENST00000291536	RSPH1
ENST00000398352	RSPH1
ENST00000532219	ANKHD1-EIF4EBP3
ENST00000437495	ANKHD1-EIF4EBP3
ENST00000313143	DVL3
ENST00000431765	DVL3
ENST00000423300	DVL3
ENST00000348657	POLDIP3
ENST00000252115	POLDIP3
ENST00000451060	POLDIP3
ENST00000339677	POLDIP3
ENST00000617178	POLDIP3
ENST00000370079	AMY1C
ENST00000613239	TAS2R7
ENST00000310357	GPRC6A
ENST00000368549	GPRC6A
ENST00000530250	GPRC6A
ENST00000261735	ERP29
ENST00000455836	ERP29
ENST00000552052	ERP29
ENST00000546477	ERP29
ENST00000326035	NIM1K
ENST00000512796	NIM1K
ENST00000537858	TIFAB
ENST00000361175	PAPSS2
ENST00000456849	PAPSS2
ENST00000326855	OR5AK2
ENST00000357232	DCHS2
ENST00000339452	DCHS2
ENST00000623607	DCHS2
ENST00000465357	NOVA1
ENST00000539517	NOVA1
ENST00000449198	NOVA1
ENST00000347476	NOVA1
ENST00000549146	NOVA1
ENST00000549571	NOVA1
ENST00000344429	NOVA1
ENST00000547619	NOVA1
ENST00000574031	NOVA1
ENST00000345365	RAD51D
ENST00000394589	RAD51D
ENST00000335858	RAD51D
ENST00000590016	RAD51D
ENST00000460118	RAD51D
ENST00000587405	RAD51D
ENST00000592577	RAD51D
ENST00000590631	RAD51D
ENST00000586186	RAD51D
ENST00000566371	SPG7
ENST00000268704	SPG7
ENST00000341316	SPG7
ENST00000568151	SPG7
ENST00000567138	SPG7
ENST00000566682	SPG7
ENST00000620811	SPG7
ENST00000409137	PPP1R1C
ENST00000280295	PPP1R1C
ENST00000409702	PPP1R1C
ENST00000498580	ARHGEF5
ENST00000056217	ARHGEF5
ENST00000474817	ARHGEF5
ENST00000471847	ARHGEF5
ENST00000494426	CLIC3
ENST00000231721	SEMA3G
ENST00000475739	SEMA3G
ENST00000366820	LEFTY2
ENST00000420304	LEFTY2
ENST00000616737	LEFTY2
ENST00000380200	S100G
ENST00000587846	ZNF222
ENST00000187879	ZNF222
ENST00000391960	ZNF222
ENST00000615384	PCDHGB4
ENST00000519479	PCDHGB4
ENST00000308064	CHST1
ENST00000454188	REG1B
ENST00000305089	REG1B
ENST00000361005	PRSS3
ENST00000457896	PRSS3
ENST00000379405	PRSS3
ENST00000429677	PRSS3
ENST00000342836	PRSS3
ENST00000230792	NUDT12
ENST00000507423	NUDT12
ENST00000328771	DHX34
ENST00000528972	PRR23D2
ENST00000422371	HLA-G
ENST00000428952	HLA-G
ENST00000426863	HLA-G
ENST00000429890	HLA-G
ENST00000550897	HLA-G
ENST00000336374	CYP3A7
ENST00000359741	SLC39A14
ENST00000520644	SLC39A14
ENST00000240095	SLC39A14
ENST00000381237	SLC39A14
ENST00000289952	SLC39A14
ENST00000524285	SLC39A14
ENST00000520832	SLC39A14
ENST00000519960	SLC39A14
ENST00000522881	SLC39A14
ENST00000517552	SLC39A14
ENST00000517370	SLC39A14
ENST00000613009	LENG8
ENST00000614208	LENG8
ENST00000617180	LENG8
ENST00000614139	LENG8
ENST00000619260	LENG8
ENST00000611220	LENG8
ENST00000611866	LENG8
ENST00000628525	TAF4
ENST00000627770	TAF4
ENST00000626682	TAF4
ENST00000359655	SUPV3L1
ENST00000422378	SUPV3L1
ENST00000421952	DDN
ENST00000329106	SULT1C3
ENST00000615482	TSEN34
ENST00000614483	TSEN34
ENST00000611798	TSEN34
ENST00000615000	TSEN34
ENST00000615079	TSEN34
ENST00000355237	OCLN
ENST00000396442	OCLN
ENST00000538151	OCLN
ENST00000394309	ASNS
ENST00000437628	ASNS
ENST00000394308	ASNS
ENST00000422745	ASNS
ENST00000455086	ASNS
ENST00000444334	ASNS
ENST00000442734	ASNS
ENST00000437657	ASNS
ENST00000448127	ASNS
ENST00000453600	ASNS
ENST00000451771	ASNS
ENST00000414884	ASNS
ENST00000175506	ASNS
ENST00000354869	RABL2B
ENST00000395593	RABL2B
ENST00000395598	RABL2B
ENST00000395591	RABL2B
ENST00000395595	RABL2B
ENST00000395590	RABL2B
ENST00000413505	RABL2B
ENST00000435118	RABL2B
ENST00000309950	DAPL1
ENST00000409042	DAPL1
ENST00000343761	DAPL1
ENST00000621326	DAPL1
ENST00000619477	DAPL1
ENST00000317811	FJX1
ENST00000635638	FOXP2
ENST00000634411	FOXP2
ENST00000634623	FOXP2
ENST00000393494	FOXP2
ENST00000462331	FOXP2
ENST00000408937	FOXP2
ENST00000350908	FOXP2
ENST00000393498	FOXP2
ENST00000393495	FOXP2
ENST00000378237	FOXP2
ENST00000393489	FOXP2
ENST00000635534	FOXP2
ENST00000360232	FOXP2
ENST00000452963	FOXP2
ENST00000390668	FOXP2
ENST00000635563	FOXP2
ENST00000403559	FOXP2
ENST00000393491	FOXP2
ENST00000361577	FAM179B
ENST00000361462	FAM179B
ENST00000555874	FAM179B
ENST00000557250	FAM179B
ENST00000556823	FAM179B
ENST00000626965	AP000350.10
ENST00000409634	FIGN
ENST00000333129	FIGN
ENST00000246006	CD93
ENST00000394264	FAM122A
ENST00000573911	OR9G1
ENST00000336576	DNAJB2
ENST00000425450	DNAJB2
ENST00000392086	DNAJB2
ENST00000421532	DNAJB2
ENST00000392087	DNAJB2
ENST00000442681	DNAJB2
ENST00000439026	DNAJB2
ENST00000399395	SDR39U1
ENST00000553930	SDR39U1
ENST00000538105	SDR39U1
ENST00000554698	SDR39U1
ENST00000555365	SDR39U1
ENST00000553343	SDR39U1
ENST00000556249	SDR39U1
ENST00000555225	SDR39U1
ENST00000555355	SDR39U1
ENST00000556523	SDR39U1
ENST00000399390	SDR39U1
ENST00000455452	OTUD5
ENST00000156084	OTUD5
ENST00000376488	OTUD5
ENST00000428668	OTUD5
ENST00000396743	OTUD5
ENST00000610466	OTUD5
ENST00000223321	PSMA2
ENST00000445517	PSMA2
ENST00000375880	XXbac-BPG32J3.22
ENST00000617558	XXbac-BPG32J3.22
ENST00000409691	XXbac-BPG32J3.22
ENST00000451363	RNPEPL1
ENST00000270357	RNPEPL1
ENST00000437406	RNPEPL1
ENST00000281938	HSPB8
ENST00000541798	HSPB8
ENST00000249861	THAP10
ENST00000560604	THAP10
ENST00000440835	PTPRR
ENST00000283228	PTPRR
ENST00000342084	PTPRR
ENST00000549308	PTPRR
ENST00000550661	PTPRR
ENST00000378778	PTPRR
ENST00000300035	KIAA0101
ENST00000380258	KIAA0101
ENST00000559519	KIAA0101
ENST00000558008	KIAA0101
ENST00000625619	KIAA0101
ENST00000366942	USH2A
ENST00000307340	USH2A
ENST00000520915	RP11-347C12.1
ENST00000568053	RP11-347C12.1
ENST00000618637	RP11-347C12.1
ENST00000543463	RP11-347C12.1
ENST00000409568	SH2D7
ENST00000328828	SH2D7
ENST00000618155	ECSCR
ENST00000276480	ST18
ENST00000517580	ST18
ENST00000519118	ST18
ENST00000606321	MPHOSPH9
ENST00000539336	MPHOSPH9
ENST00000537854	MPHOSPH9
ENST00000541437	MPHOSPH9
ENST00000545406	MPHOSPH9
ENST00000606320	MPHOSPH9
ENST00000541076	MPHOSPH9
ENST00000541603	MPHOSPH9
ENST00000286063	PDE11A
ENST00000358450	PDE11A
ENST00000436700	PDE11A
ENST00000409504	PDE11A
ENST00000389683	PDE11A
ENST00000433879	PDE11A
ENST00000600910	PNKP
ENST00000322344	PNKP
ENST00000631020	PNKP
ENST00000596014	PNKP
ENST00000600573	PNKP
ENST00000597965	PNKP
ENST00000627317	PNKP
ENST00000599543	PNKP
ENST00000596726	PNKP
ENST00000383759	VILL
ENST00000283713	VILL
ENST00000416303	VILL
ENST00000492491	VILL
ENST00000465644	VILL
ENST00000394709	HSPA2
ENST00000247207	HSPA2
ENST00000318445	SLCO3A1
ENST00000424469	SLCO3A1
ENST00000553304	SLCO3A1
ENST00000311277	MAP9
ENST00000515654	MAP9
ENST00000503466	MAP9
ENST00000433024	MAP9
ENST00000379248	MAP9
ENST00000450097	MAP9
ENST00000328078	GLUD2
ENST00000617224	FAM25C
ENST00000572555	TRIM16L
ENST00000449552	TRIM16L
ENST00000571708	TRIM16L
ENST00000573443	TRIM16L
ENST00000395671	TRIM16L
ENST00000571542	TRIM16L
ENST00000414850	TRIM16L
ENST00000424146	TRIM16L
ENST00000574042	TRIM16L
ENST00000456009	RP11-219A15.1
ENST00000264001	CKLF
ENST00000351137	CKLF
ENST00000345436	CKLF
ENST00000362093	CKLF
ENST00000417030	CKLF
ENST00000476371	MRPS14
ENST00000334046	KRTAP19-6
ENST00000287878	PRKAG2
ENST00000418337	PRKAG2
ENST00000492843	PRKAG2
ENST00000392801	PRKAG2
ENST00000476632	PRKAG2
ENST00000383217	RXRB
ENST00000383216	RXRB
ENST00000441299	RXRB
ENST00000368385	TRIM46
ENST00000368383	TRIM46
ENST00000368382	TRIM46
ENST00000334634	TRIM46
ENST00000545012	TRIM46
ENST00000611379	TRIM46
ENST00000392451	TRIM46
ENST00000543729	TRIM46
ENST00000355082	EIF3I
ENST00000373586	EIF3I
ENST00000330120	RXFP3
ENST00000228136	C11orf58
ENST00000524439	C11orf58
ENST00000528634	C11orf58
ENST00000525684	C11orf58
ENST00000382545	KCNA1
ENST00000312916	AGGF1
ENST00000506806	AGGF1
ENST00000313472	OR8H3
ENST00000392325	WDR45B
ENST00000379310	VWA8
ENST00000281496	VWA8
ENST00000403028	DTWD1
ENST00000558653	DTWD1
ENST00000559164	DTWD1
ENST00000560632	DTWD1
ENST00000559405	DTWD1
ENST00000251250	DTWD1
ENST00000514264	NME2
ENST00000513177	NME2
ENST00000512737	NME2
ENST00000503064	NME2
ENST00000393183	NME2
ENST00000393190	NME2
ENST00000616800	UROS
ENST00000622016	UROS
ENST00000368797	UROS
ENST00000368786	UROS
ENST00000462490	UROS
ENST00000420761	UROS
ENST00000368778	UROS
ENST00000368774	UROS
ENST00000261654	ADGRD1
ENST00000542091	ADGRD1
ENST00000535015	ADGRD1
ENST00000335486	ADGRD1
ENST00000543617	ADGRD1
ENST00000380152	BRCA2
ENST00000544455	BRCA2
ENST00000562057	SPINT1
ENST00000344051	SPINT1
ENST00000568823	SPINT1
ENST00000563656	SPINT1
ENST00000568580	SPINT1
ENST00000566928	SPINT1
ENST00000564375	SPINT1
ENST00000569589	SPINT1
ENST00000298573	DUSP16
ENST00000539940	DUSP16
ENST00000541207	DUSP16
ENST00000228862	DUSP16
ENST00000310447	CASP2
ENST00000392925	CASP2
ENST00000619992	CASP2
ENST00000576522	AC004231.7
ENST00000318579	MEOX1
ENST00000549132	MEOX1
ENST00000393661	MEOX1
ENST00000329168	MEOX1
ENST00000327697	RNF123
ENST00000432042	RNF123
ENST00000454491	RNF123
ENST00000433785	RNF123
ENST00000629802	RNF123
ENST00000227135	SPA17
ENST00000532692	SPA17
ENST00000572470	KRT12
ENST00000376371	GKAP1
ENST00000376365	GKAP1
ENST00000485742	GKAP1
ENST00000282611	CATSPER3
ENST00000372939	TRMT2B
ENST00000372935	TRMT2B
ENST00000372936	TRMT2B
ENST00000545398	TRMT2B
ENST00000368089	KCNJ10
ENST00000425443	COL12A1
ENST00000322507	COL12A1
ENST00000345356	COL12A1
ENST00000416123	COL12A1
ENST00000483888	COL12A1
ENST00000493109	COL12A1
ENST00000419671	COL12A1
ENST00000615798	COL12A1
ENST00000394001	KRT34
ENST00000368090	PIGM
ENST00000451531	POTEI
ENST00000615053	POTEI
ENST00000631234	POTEI
ENST00000304519	C8orf74
ENST00000521818	C8orf74
ENST00000371270	CYP2C8
ENST00000623108	CYP2C8
ENST00000535898	CYP2C8
ENST00000539050	CYP2C8
ENST00000628935	CYP2C8
ENST00000377931	PRR20A
ENST00000582809	TLK2
ENST00000583843	TLK2
ENST00000579450	TLK2
ENST00000582195	TLK2
ENST00000580705	TLK2
ENST00000346027	TLK2
ENST00000326270	TLK2
ENST00000343388	TLK2
ENST00000581041	TLK2
ENST00000578697	TLK2
ENST00000428324	TAP1
ENST00000294053	CLPB
ENST00000538039	CLPB
ENST00000535990	CLPB
ENST00000340729	CLPB
ENST00000543042	CLPB
ENST00000544683	CLPB
ENST00000539148	CLPB
ENST00000437826	CLPB
ENST00000342202	KCNK7
ENST00000394217	KCNK7
ENST00000394216	KCNK7
ENST00000340313	KCNK7
ENST00000530380	KCNK7
ENST00000525254	KCNK7
ENST00000367601	AIG1
ENST00000447498	AIG1
ENST00000357847	AIG1
ENST00000629020	AIG1
ENST00000367596	AIG1
ENST00000494282	AIG1
ENST00000275235	AIG1
ENST00000458219	AIG1
ENST00000344492	AIG1
ENST00000406053	ASB3
ENST00000263634	ASB3
ENST00000406687	ASB3
ENST00000394717	ASB3
ENST00000373146	ST6GALNAC6
ENST00000373141	ST6GALNAC6
ENST00000373142	ST6GALNAC6
ENST00000373144	ST6GALNAC6
ENST00000447681	ST6GALNAC6
ENST00000542456	ST6GALNAC6
ENST00000291839	ST6GALNAC6
ENST00000622357	ST6GALNAC6
ENST00000261592	NOL4
ENST00000535384	NOL4
ENST00000589544	NOL4
ENST00000538587	NOL4
ENST00000590712	NOL4
ENST00000586553	NOL4
ENST00000334306	SOWAHB
ENST00000542735	DND1
ENST00000331456	TRAIP
ENST00000469027	TRAIP
ENST00000482582	TRAIP
ENST00000482243	TRAIP
ENST00000376191	MCCD1
ENST00000537222	PDZD9
ENST00000424898	PDZD9
ENST00000528626	TMPRSS13
ENST00000524993	TMPRSS13
ENST00000430170	TMPRSS13
ENST00000445164	TMPRSS13
ENST00000526090	TMPRSS13
ENST00000614424	TMPRSS13
ENST00000389554	TBR1
ENST00000411412	TBR1
ENST00000410035	TBR1
ENST00000442513	CFAP221
ENST00000413369	CFAP221
ENST00000598644	CFAP221
ENST00000594371	CFAP221
ENST00000594141	CFAP221
ENST00000599827	CFAP221
ENST00000443972	CFAP221
ENST00000434869	CFAP221
ENST00000631997	GRK1
ENST00000300006	C16orf45
ENST00000566490	C16orf45
ENST00000452191	C16orf45
ENST00000564389	C16orf45
ENST00000561692	C16orf45
ENST00000565857	C16orf45
ENST00000283141	SYCP2L
ENST00000543878	SYCP2L
ENST00000568754	PRR14
ENST00000569864	PRR14
ENST00000300835	PRR14
ENST00000542965	PRR14
ENST00000503659	RNF4
ENST00000504224	RNF4
ENST00000314289	RNF4
ENST00000502316	RNF4
ENST00000507247	RNF4
ENST00000509258	RNF4
ENST00000511859	RNF4
ENST00000506706	RNF4
ENST00000511600	RNF4
ENST00000513450	RNF4
ENST00000541204	RNF4
ENST00000450090	VARS2
ENST00000446577	VARS2
ENST00000414570	VARS2
ENST00000549458	VARS2
ENST00000547340	VARS2
ENST00000586659	KANK2
ENST00000588787	KANK2
ENST00000589359	KANK2
ENST00000589894	KANK2
ENST00000592675	KANK2
ENST00000590685	KANK2
ENST00000588724	KANK2
ENST00000592903	KANK2
ENST00000574943	TCF20
ENST00000576946	TCF20
ENST00000574269	TCF20
ENST00000574164	TCF20
ENST00000568894	AC004381.6
ENST00000568046	AC004381.6
ENST00000261377	AC004381.6
ENST00000348433	AC004381.6
ENST00000568501	AC004381.6
ENST00000566276	AC004381.6
ENST00000565340	AC004381.6
ENST00000568647	AC004381.6
ENST00000564274	AC004381.6
ENST00000563068	AC004381.6
ENST00000563617	AC004381.6
ENST00000561474	AC004381.6
ENST00000353841	FASTK
ENST00000297532	FASTK
ENST00000482571	FASTK
ENST00000540185	FASTK
ENST00000319769	B4GALT3
ENST00000367998	B4GALT3
ENST00000622395	B4GALT3
ENST00000371265	BSND
ENST00000441088	TBL1X
ENST00000380961	TBL1X
ENST00000415293	TBL1X
ENST00000217964	TBL1X
ENST00000422314	TBL1X
ENST00000452824	TBL1X
ENST00000424279	TBL1X
ENST00000407597	TBL1X
ENST00000366971	FLVCR1
ENST00000419102	FLVCR1
ENST00000359548	GPAT2
ENST00000434632	GPAT2
ENST00000453542	GPAT2
ENST00000439254	GPAT2
ENST00000621031	KIR2DL4
ENST00000619882	KIR2DL4
ENST00000618501	KIR2DL4
ENST00000618640	KIR2DL4
ENST00000564831	APOBR
ENST00000431282	APOBR
ENST00000447071	NCF4
ENST00000248899	NCF4
ENST00000397147	NCF4
ENST00000506187	CHAD
ENST00000508540	CHAD
ENST00000258969	CHAD
ENST00000441037	AGBL1
ENST00000421325	AGBL1
ENST00000381394	MBD3L4
ENST00000619943	MBD3L4
ENST00000409044	MYO3B
ENST00000408978	MYO3B
ENST00000484338	MYO3B
ENST00000442690	MYO3B
ENST00000265299	FAM188B
ENST00000222248	SLC5A5
ENST00000405402	GSE1
ENST00000411612	GSE1
ENST00000253458	GSE1
ENST00000393243	GSE1
ENST00000412692	GSE1
ENST00000438180	GSE1
ENST00000336148	RAD54B
ENST00000523839	RAD54B
ENST00000297592	RAD54B
ENST00000611249	RAD54B
ENST00000287996	IPPK
ENST00000375522	IPPK
ENST00000332857	SPATA31A6
ENST00000375119	TRMO
ENST00000375118	TRMO
ENST00000375117	TRMO
ENST00000455506	TRMO
ENST00000611338	TRMO
ENST00000406818	DTNB
ENST00000404103	DTNB
ENST00000407661	DTNB
ENST00000407038	DTNB
ENST00000405222	DTNB
ENST00000407186	DTNB
ENST00000303659	DTNB
ENST00000349996	DTNB
ENST00000496972	DTNB
ENST00000288642	DTNB
ENST00000204615	THPO
ENST00000445696	THPO
ENST00000421442	THPO
ENST00000334897	KRTAP6-2
ENST00000297151	SLU7
ENST00000521826	SLU7
ENST00000519349	SLU7
ENST00000520664	SLU7
ENST00000294671	GBP7
ENST00000290552	IRX6
ENST00000369536	RARS2
ENST00000451155	RARS2
ENST00000455884	TMEM232
ENST00000511883	TMEM232
ENST00000515278	TMEM232
ENST00000512886	TMEM232
ENST00000368732	S100A8
ENST00000368733	S100A8
ENST00000346178	GANAB
ENST00000356638	GANAB
ENST00000534779	GANAB
ENST00000525994	GANAB
ENST00000540933	GANAB
ENST00000219169	NUTF2
ENST00000567105	NUTF2
ENST00000569436	NUTF2
ENST00000568396	NUTF2
ENST00000331491	HIST2H3D
ENST00000297770	CPA6
ENST00000518549	CPA6
ENST00000405239	DAZ1
ENST00000620725	DAZ1
ENST00000382510	DAZ1
ENST00000426000	DAZ1
ENST00000540248	DAZ1
ENST00000265036	DEPDC1B
ENST00000453022	DEPDC1B
ENST00000324559	ANO5
ENST00000381458	TGM3
ENST00000435827	NUDC
ENST00000321265	NUDC
ENST00000452707	NUDC
ENST00000333206	ZSCAN30
ENST00000420878	ZSCAN30
ENST00000589178	ZSCAN30
ENST00000588448	ZSCAN30
ENST00000601405	ZSCAN30
ENST00000592278	ZSCAN30
ENST00000592598	ZSCAN30
ENST00000592211	ZSCAN30
ENST00000610712	ZSCAN30
ENST00000622553	SERF1B
ENST00000614330	SERF1B
ENST00000613176	SERF1B
ENST00000611616	SERF1B
ENST00000611277	SERF1B
ENST00000622047	SERF1B
ENST00000611952	SERF1B
ENST00000621240	SERF1B
ENST00000268624	ADAD2
ENST00000315906	ADAD2
ENST00000567685	ADAD2
ENST00000447555	PIP5K1A
ENST00000349792	PIP5K1A
ENST00000409426	PIP5K1A
ENST00000441902	PIP5K1A
ENST00000368890	PIP5K1A
ENST00000424999	PIP5K1A
ENST00000368888	PIP5K1A
ENST00000418435	PIP5K1A
ENST00000376083	AGTPBP1
ENST00000357081	AGTPBP1
ENST00000628899	AGTPBP1
ENST00000337006	AGTPBP1
ENST00000431161	RXRB
ENST00000415909	RXRB
ENST00000415668	RXRB
ENST00000264852	SIDT1
ENST00000393830	SIDT1
ENST00000540936	ZSCAN2
ENST00000448803	ZSCAN2
ENST00000546275	ZSCAN2
ENST00000546148	ZSCAN2
ENST00000442073	ZSCAN2
ENST00000334141	ZSCAN2
ENST00000358472	ZSCAN2
ENST00000502939	ZSCAN2
ENST00000379358	ZSCAN2
ENST00000327179	ZSCAN2
ENST00000541040	ZSCAN2
ENST00000538076	ZSCAN2
ENST00000485222	ZSCAN2
ENST00000558939	TLE3
ENST00000317509	TLE3
ENST00000560589	TLE3
ENST00000559929	TLE3
ENST00000559048	TLE3
ENST00000560939	TLE3
ENST00000557997	TLE3
ENST00000539550	TLE3
ENST00000558201	TLE3
ENST00000440567	TLE3
ENST00000559191	TLE3
ENST00000557907	TLE3
ENST00000558379	TLE3
ENST00000451782	TLE3
ENST00000557984	TLE3
ENST00000560996	TLE3
ENST00000627388	TLE3
ENST00000376141	PAGE4
ENST00000218068	PAGE4
ENST00000322569	MMP19
ENST00000548629	MMP19
ENST00000409200	MMP19
ENST00000325212	CEP295
ENST00000531877	CEP295
ENST00000531700	CEP295
ENST00000530425	CEP295
ENST00000531404	CEP295
ENST00000529185	CEP295
ENST00000318763	OR13D1
ENST00000613654	KIR2DS4
ENST00000422359	EBLN1
ENST00000494628	STIM2
ENST00000463501	STIM2
ENST00000467087	STIM2
ENST00000467011	STIM2
ENST00000465503	STIM2
ENST00000478049	STIM2
ENST00000473519	STIM2
ENST00000477474	STIM2
ENST00000259006	LIMD2
ENST00000578402	LIMD2
ENST00000583211	LIMD2
ENST00000578061	LIMD2
ENST00000578993	LIMD2
ENST00000582055	LIMD2
ENST00000584645	LIMD2
ENST00000474629	PARP14
ENST00000494811	PARP14
ENST00000371897	SLC2A6
ENST00000371899	SLC2A6
ENST00000432868	SLC2A6
ENST00000414172	SLC2A6
ENST00000311172	FCHSD2
ENST00000409314	FCHSD2
ENST00000409418	FCHSD2
ENST00000409263	FCHSD2
ENST00000458644	FCHSD2
ENST00000409853	FCHSD2
ENST00000543644	FCHSD2
ENST00000422375	FCHSD2
ENST00000371532	ZYG11A
ENST00000371528	ZYG11A
ENST00000612017	ZYG11A
ENST00000253577	ABCB7
ENST00000339447	ABCB7
ENST00000373394	ABCB7
ENST00000529949	ABCB7
ENST00000534524	ABCB7
ENST00000526404	ABCB7
ENST00000620875	ABCB7
ENST00000602840	TCEB1
ENST00000518127	TCEB1
ENST00000520210	TCEB1
ENST00000520242	TCEB1
ENST00000519487	TCEB1
ENST00000284811	TCEB1
ENST00000522337	TCEB1
ENST00000523815	TCEB1
ENST00000519082	TCEB1
ENST00000622804	TCEB1
ENST00000370351	SLC17A9
ENST00000370349	SLC17A9
ENST00000411611	SLC17A9
ENST00000445828	ANKRD26
ENST00000376087	ANKRD26
ENST00000436985	ANKRD26
ENST00000321276	SGPP2
ENST00000583342	LRRC37B
ENST00000579206	LRRC37B
ENST00000543378	LRRC37B
ENST00000327564	LRRC37B
ENST00000584368	LRRC37B
ENST00000341671	LRRC37B
ENST00000582117	LRRC37B
ENST00000394713	LRRC37B
ENST00000336308	STARD3
ENST00000544210	STARD3
ENST00000581894	STARD3
ENST00000394250	STARD3
ENST00000579479	STARD3
ENST00000577248	STARD3
ENST00000580611	STARD3
ENST00000583718	STARD3
ENST00000580331	STARD3
ENST00000583419	STARD3
ENST00000443521	STARD3
ENST00000333127	IQCF2
ENST00000586622	MFSD11
ENST00000588460	MFSD11
ENST00000591864	MFSD11
ENST00000590393	MFSD11
ENST00000586689	MFSD11
ENST00000587661	MFSD11
ENST00000593181	MFSD11
ENST00000336509	MFSD11
ENST00000590514	MFSD11
ENST00000585865	MFSD11
ENST00000621483	MFSD11
ENST00000355954	MFSD11
ENST00000547378	RP11-176H8.1
ENST00000366812	ACBD3
ENST00000402578	GRB10
ENST00000403097	GRB10
ENST00000406641	GRB10
ENST00000357271	GRB10
ENST00000407526	GRB10
ENST00000401949	GRB10
ENST00000402497	GRB10
ENST00000428711	GRB10
ENST00000439044	GRB10
ENST00000398812	GRB10
ENST00000335866	GRB10
ENST00000398810	GRB10
ENST00000368868	SELENBP1
ENST00000447402	SELENBP1
ENST00000426705	SELENBP1
ENST00000424475	SELENBP1
ENST00000458566	SELENBP1
ENST00000427867	SELENBP1
ENST00000164305	PIGB
ENST00000566999	PIGB
ENST00000539642	PIGB
ENST00000268182	IQGAP1
ENST00000560738	IQGAP1
ENST00000560418	IQGAP1
ENST00000559809	IQGAP1
ENST00000560373	IQGAP1
ENST00000314032	UCP3
ENST00000426995	UCP3
ENST00000544614	UCP3
ENST00000321264	D2HGDH
ENST00000403782	D2HGDH
ENST00000437164	D2HGDH
ENST00000454048	D2HGDH
ENST00000417686	D2HGDH
ENST00000432449	D2HGDH
ENST00000445308	D2HGDH
ENST00000610344	D2HGDH
ENST00000263026	EEF2K
ENST00000318801	SYNGR1
ENST00000216155	SYNGR1
ENST00000406293	SYNGR1
ENST00000328933	SYNGR1
ENST00000381535	SYNGR1
ENST00000256460	CAMK1
ENST00000421120	CAMK1
ENST00000411972	CAMK1
ENST00000239223	DUSP1
ENST00000557346	AP4S1
ENST00000542754	AP4S1
ENST00000556232	AP4S1
ENST00000216366	AP4S1
ENST00000334725	AP4S1
ENST00000554609	AP4S1
ENST00000554345	AP4S1
ENST00000555417	AP4S1
ENST00000556480	AP4S1
ENST00000622409	AP4S1
ENST00000616371	AP4S1
ENST00000313566	AP4S1
ENST00000426706	SELP
ENST00000263686	SELP
ENST00000367786	SELP
ENST00000458599	SELP
ENST00000367788	SELP
ENST00000367795	SELP
ENST00000216211	UPK3A
ENST00000396082	UPK3A
ENST00000629889	CDH4
ENST00000628489	CDH4
ENST00000625686	CDH4
ENST00000343457	LRRC66
ENST00000374408	FAM83C
ENST00000593230	RNF165
ENST00000587853	RNF165
ENST00000590330	RNF165
ENST00000588679	RNF165
ENST00000269439	RNF165
ENST00000543885	RNF165
ENST00000391496	OR2A42
ENST00000315769	ZMAT4
ENST00000297737	ZMAT4
ENST00000519406	ZMAT4
ENST00000308197	COQ10A
ENST00000433805	COQ10A
ENST00000546544	COQ10A
ENST00000553234	COQ10A
ENST00000551814	COQ10A
ENST00000344302	KRBOX4
ENST00000298190	KRBOX4
ENST00000377919	KRBOX4
ENST00000476762	KRBOX4
ENST00000478600	KRBOX4
ENST00000487081	KRBOX4
ENST00000383653	OR2B3
ENST00000300853	ERCC1
ENST00000423698	ERCC1
ENST00000340192	ERCC1
ENST00000590701	ERCC1
ENST00000591636	ERCC1
ENST00000589165	ERCC1
ENST00000013807	ERCC1
ENST00000592444	ERCC1
ENST00000589381	ERCC1
ENST00000592083	ERCC1
ENST00000592023	ERCC1
ENST00000589214	ERCC1
ENST00000425059	ALG1L2
ENST00000005180	CCL26
ENST00000394905	CCL26
ENST00000327809	FFAR3
ENST00000594310	FFAR3
ENST00000289292	SHROOM4
ENST00000460112	SHROOM4
ENST00000376020	SHROOM4
ENST00000483919	ZNF527
ENST00000588911	ZNF527
ENST00000436120	ZNF527
ENST00000587349	ZNF527
ENST00000379705	TRPC4
ENST00000625583	TRPC4
ENST00000379679	TRPC4
ENST00000355779	TRPC4
ENST00000358477	TRPC4
ENST00000379673	TRPC4
ENST00000338947	TRPC4
ENST00000426868	TRPC4
ENST00000371130	TENM1
ENST00000422452	TENM1
ENST00000421974	ATP6V0E2
ENST00000456496	ATP6V0E2
ENST00000479613	ATP6V0E2
ENST00000606024	ATP6V0E2
ENST00000464662	ATP6V0E2
ENST00000425642	ATP6V0E2
ENST00000615196	ATP6V0E2
ENST00000611515	ATP6V0E2
ENST00000618958	HIST1H2AK
ENST00000413052	MOV10
ENST00000369645	MOV10
ENST00000369644	MOV10
ENST00000357443	MOV10
ENST00000368234	APOA1BP
ENST00000368235	APOA1BP
ENST00000368233	APOA1BP
ENST00000382071	C1QTNF9
ENST00000332018	C1QTNF9
ENST00000593756	FGF21
ENST00000222157	FGF21
ENST00000536353	TXNDC2
ENST00000584255	TXNDC2
ENST00000357775	TXNDC2
ENST00000306084	TXNDC2
ENST00000611534	TXNDC2
ENST00000521776	UTP14C
